lifetime,travel_displacement,ymin,is_plate_valid,timestamp_precise,travel_trajectory,timestamp,car_brand,frame_no,travel_distance,image_name,ymax,true_video_name,province_confidence,purchasing_power,plate_image_name,plate_number,xmin,car_brand_confidence,original_video_name,plate_number_confidence,similarized_plate_number,vehicle_type,plate_color_confidence,camera,xmax,plate_color,video_name,vehicle_type_confidence,province,xmid,ymid,timestamp_unix,timestamp_unix_end,cluster_cross_list,cross_count,cluster_reverse_list,reverse_count
36.63499999046326,1.6561306284624993,2,False,2024-04-29 02:00:37.635,225.0000000000028,2024-04-29 02:00:01,discard,300,1.6561306284624993,2024-04-29T09-00-37_FLAG_P_FID_300_OID_1g0_mbk-14-14-vehicle-snapshot_1714356001_1714356037_300.jpg,1192,mbk-14-14_1714356001.mp4,,,,,294,0.9990847110748292,mbk-14-14-vehicle-snapshot_1714356001.mp4,,,bus,,mbk-14-14-vehicle-snapshot,1863,,mbk-14-14-vehicle-snapshot_1714356001.mp4,0.2938823699951172,,1078.5,597.0,1714356037,1714356073,[],0,[],0
37.58999991416931,0.0,0,False,2024-04-29 02:01:52.694,0.0,2024-04-29 02:00:01,discard,900,0.0,2024-04-29T09-01-52_FLAG_P_FID_900_OID_1g1_mbk-14-14-vehicle-snapshot_1714356001_1714356112_900.jpg,1192,mbk-14-14_1714356001.mp4,,,,,294,0.9989649057388306,mbk-14-14-vehicle-snapshot_1714356001.mp4,,,other,,mbk-14-14-vehicle-snapshot,1863,,mbk-14-14-vehicle-snapshot_1714356001.mp4,0.2865026593208313,,1078.5,596.0,1714356112,1714356149,[],0,[],0
37.50999999046326,2.342122395833257,2,False,2024-04-29 02:03:07.673,90.0,2024-04-29 02:00:01,discard,1500,2.342122395833257,2024-04-29T09-03-07_FLAG_P_FID_1500_OID_1g2_mbk-14-14-vehicle-snapshot_1714356001_1714356187_1500.jpg,1187,mbk-14-14_1714356001.mp4,,,,,294,0.999368131160736,mbk-14-14-vehicle-snapshot_1714356001.mp4,,,bus,,mbk-14-14-vehicle-snapshot,1863,,mbk-14-14-vehicle-snapshot_1714356001.mp4,0.3506168127059936,,1078.5,594.5,1714356187,1714356224,[],0,[],0
37.269999980926514,0.0,2,False,2024-04-29 02:04:22.412,0.0,2024-04-29 02:00:01,discard,2100,0.0,2024-04-29T09-04-22_FLAG_P_FID_2100_OID_1g3_mbk-14-14-vehicle-snapshot_1714356001_1714356262_2100.jpg,1189,mbk-14-14_1714356001.mp4,,,,,294,0.9989725351333618,mbk-14-14-vehicle-snapshot_1714356001.mp4,,,bus,,mbk-14-14-vehicle-snapshot,1866,,mbk-14-14-vehicle-snapshot_1714356001.mp4,0.3360529839992523,,1080.0,595.5,1714356262,1714356299,[],0,[],0
36.63599991798401,1.6561306284624993,2,False,2024-04-29 02:05:37.636,225.0000000000028,2024-04-29 02:05:01,discard,300,1.6561306284624993,2024-04-29T09-05-37_FLAG_P_FID_300_OID_1g0_mbk-14-14-vehicle-snapshot_1714356301_1714356337_300.jpg,1192,mbk-14-14_1714356301.mp4,,,,,294,0.9991112351417542,mbk-14-14-vehicle-snapshot_1714356301.mp4,,,other,,mbk-14-14-vehicle-snapshot,1863,,mbk-14-14-vehicle-snapshot_1714356301.mp4,0.4102987647056579,,1078.5,597.0,1714356337,1714356373,[],0,[],0
37.468000173568726,84.32453822728178,0,True,2024-04-29 02:06:15.104,179.20427644726072,2024-04-29 02:05:01,discard,600,84.32453822728178,2024-04-29T09-06-15_FLAG_P_FID_600_OID_3g0_mbk-14-14-vehicle-snapshot_1714356301_1714356375_600.jpg,110,mbk-14-14_1714356301.mp4,0.7151087522506714,,,ชขก9770,1685,0.9993869066238404,mbk-14-14-vehicle-snapshot_1714356301.mp4,0.9542848771337216,ขขก9770,truck,0.674010603169057,mbk-14-14-vehicle-snapshot,2114,white,mbk-14-14-vehicle-snapshot_1714356301.mp4,0.7741699814796448,th-10,1899.5,55.0,1714356375,1714356412,[],0,[],0
37.47000002861023,0.0,0,True,2024-04-29 02:07:30.083,0.0,2024-04-29 02:05:01,discard,1200,0.0,2024-04-29T09-07-30_FLAG_P_FID_1200_OID_3g1_mbk-14-14-vehicle-snapshot_1714356301_1714356450_1200.jpg,110,mbk-14-14_1714356301.mp4,0.9979482293128968,,,5ขก9770,1685,0.9997535347938538,mbk-14-14-vehicle-snapshot_1714356301.mp4,0.9825046914926128,5ขก9770,truck,0.6681994709083705,mbk-14-14-vehicle-snapshot,2116,white,mbk-14-14-vehicle-snapshot_1714356301.mp4,0.6968308687210083,th-10,1900.5,55.0,1714356450,1714356487,[],0,[],0
37.47000002861023,0.0,0,True,2024-04-29 02:08:45.062,0.0,2024-04-29 02:05:01,discard,1800,0.0,2024-04-29T09-08-45_FLAG_P_FID_1800_OID_3g2_mbk-14-14-vehicle-snapshot_1714356301_1714356525_1800.jpg,110,mbk-14-14_1714356301.mp4,0.9971379041671752,,,5ขก9770,1685,0.999530792236328,mbk-14-14-vehicle-snapshot_1714356301.mp4,0.9553352687391252,5ขก9770,bus,0.4456905980478551,mbk-14-14-vehicle-snapshot,2114,white,mbk-14-14-vehicle-snapshot_1714356301.mp4,0.5269759893417358,th-10,1899.5,55.0,1714356525,1714356562,[15],2,[],0
2.1989998817443848,0.0,37,False,2024-04-29 02:10:01.000,0.0,2024-04-29 02:10:01,discard,0,0.0,2024-04-29T09-10-01_FLAG_P_FID_0_OID_5g0_mbk-14-14-vehicle-snapshot_1714356601_1714356601_0.jpg,1180,mbk-14-14_1714356601.mp4,,,,,292,0.9977085590362548,mbk-14-14-vehicle-snapshot_1714356601.mp4,,,suv,,mbk-14-14-vehicle-snapshot,1432,,mbk-14-14-vehicle-snapshot_1714356601.mp4,0.9036770462989808,,862.0,608.5,1714356601,1714356603,[],0,[],0
37.50999999046326,5.855305989583331,0,True,2024-04-29 03:28:07.593,233.13010235415595,2024-04-29 03:25:01,discard,1500,5.855305989583331,2024-04-29T10-28-07_FLAG_P_FID_1500_OID_5g0_mbk-14-14-vehicle-snapshot_1714361101_1714361287_1500.jpg,124,mbk-14-14_1714361101.mp4,0.9606782793998718,,,ทห1490,1962,0.8880859017372131,mbk-14-14-vehicle-snapshot_1714361101.mp4,0.974333673383454,ทท1490,bus,0.4601950113085153,mbk-14-14-vehicle-snapshot,2318,yellow,mbk-14-14-vehicle-snapshot_1714361101.mp4,0.5796698927879333,th-10,2140.0,62.0,1714361287,1714361324,[30],3,[],0
