lifetime,travel_displacement,ymin,is_plate_valid,timestamp_precise,travel_trajectory,timestamp,car_brand,frame_no,travel_distance,image_name,ymax,true_video_name,province_confidence,purchasing_power,plate_image_name,plate_number,xmin,car_brand_confidence,original_video_name,plate_number_confidence,similarized_plate_number,vehicle_type,plate_color_confidence,camera,xmax,plate_color,video_name,vehicle_type_confidence,province,xmid,ymid,timestamp_unix,timestamp_unix_end,reverse_count,cross_count
233.25899982452395,1687.369153574068,0,True,2024-04-29 02:09:47.564,203.7363916595132,2024-04-29 02:10:01,nissan,2300,3167.4417988784007,2024-04-29T09-09-47_FLAG_P_FID_2300_OID_4g0_mbk-14-14-vehicle_1714356301_1714356587_2300.jpg,334,mbk-14-14_1714356301.mp4,0.9996858835220336,economy,,5ขก9770,1229,0.9945799112319946,mbk-14-14-vehicle_1714356301.mp4,0.999907735076282,5ขก9770,pickup,0.6849190947110723,mbk-14-14-vehicle,1913,white,mbk-14-14-vehicle_1714356601.mp4,0.5915927886962891,th-10,1571.0,167.0,1714356587,1714356820,0,0
657.1889998912811,1854.292853938637,0,True,2024-04-29 03:54:55.922,203.051300916473,2024-04-29 03:55:01,toyota,2367,7995.357349168778,2024-04-29T10-54-55_FLAG_P_FID_2367_OID_134g0_mbk-14-14-vehicle_1714362601_1714362895_2367.jpg,377,mbk-14-14_1714362601.mp4,0.999881625175476,economy,,ทห1490,1307,0.9999611377716064,mbk-14-14-vehicle_1714362601.mp4,0.9997768451929814,ทท1490,pickup,0.7279094363394399,mbk-14-14-vehicle,2082,yellow,mbk-14-14-vehicle_1714362901.mp4,0.668187141418457,th-10,1694.5,188.5,1714362895,1714363552,0,1
171.9150002002716,1453.4827393873602,0,False,2024-04-29 04:09:00.178,203.7562550567897,2024-04-29 04:10:01,toyota,1921,2919.479967232613,2024-04-29T11-09-00_FLAG_P_FID_1921_OID_38g0_mbk-14-14-vehicle_1714363501_1714363740_1921.jpg,374,mbk-14-14_1714363501.mp4,,economy,,,1276,0.9731456637382508,mbk-14-14-vehicle_1714363501.mp4,,,pickup,,mbk-14-14-vehicle,1977,,mbk-14-14-vehicle_1714363801.mp4,0.8560206890106201,,1626.5,187.0,1714363740,1714363911,1,3
8.477999925613403,1486.9692224583146,0,True,2024-04-29 04:36:59.492,214.2157021324374,2024-04-29 04:35:01,toyota,955,1616.0031845133367,2024-04-29T11-36-59_FLAG_P_FID_955_OID_148g0_mbk-14-14-vehicle_1714365301_1714365419_955.jpg,309,mbk-14-14_1714365301.mp4,0.9153165221214294,economy,,660080,1201,0.993893563747406,mbk-14-14-vehicle_1714365301.mp4,0.9618837989094112,660080,pickup,0.6699621948283551,mbk-14-14-vehicle,1836,white,mbk-14-14-vehicle_1714365301.mp4,0.9452856183052064,th-10,1518.5,154.5,1714365419,1714365427,0,1
43.46799993515015,1386.7431589653424,0,True,2024-04-29 04:42:40.321,210.05095199558207,2024-04-29 04:40:01,toyota,1282,2621.021758351272,2024-04-29T11-42-40_FLAG_P_FID_1282_OID_184g0_mbk-14-14-vehicle_1714365601_1714365760_1282.jpg,318,mbk-14-14_1714365601.mp4,0.956048548221588,economy,,ฮย4188,1176,0.895207941532135,mbk-14-14-vehicle_1714365601.mp4,0.9999221630086624,ธย4188,pickup,0.5284435932984802,mbk-14-14-vehicle,1836,white,mbk-14-14-vehicle_1714365601.mp4,0.9817944765090942,th-10,1506.0,159.0,1714365760,1714365803,1,0
256.0529999732971,1767.6062271581918,0,True,2024-04-29 05:03:56.459,198.90310002210572,2024-04-29 05:00:01,mitsubishi,1891,5351.200940806097,2024-04-29T12-03-56_FLAG_P_FID_1891_OID_1g0_mbk-14-14-vehicle_1714366801_1714367036_1891.jpg,395,mbk-14-14_1714366801.mp4,0.9590503573417664,economy,,8กฐ6370,1304,0.999681830406189,mbk-14-14-vehicle_1714366801.mp4,0.9999945460778594,8กฐ6370,pickup,0.4981390414333189,mbk-14-14-vehicle,2178,white,mbk-14-14-vehicle_1714366801.mp4,0.9584015607833862,th-10,1741.0,197.5,1714367036,1714367292,0,0
4.51800012588501,1802.6588203650504,0,True,2024-04-29 05:16:04.507,206.21548800425,2024-04-29 05:15:01,toyota,515,2066.5775021818795,2024-04-29T12-16-04_FLAG_P_FID_515_OID_56g0_mbk-14-14-vehicle_1714367701_1714367764_515.jpg,452,mbk-14-14_1714367701.mp4,0.9274504780769348,economy,,329727,1344,0.9844123721122742,mbk-14-14-vehicle_1714367701.mp4,0.9977316431544968,329727,pickup,0.4164951098886665,mbk-14-14-vehicle,2178,yellow,mbk-14-14-vehicle_1714367701.mp4,0.9627172350883484,th-10,1761.0,226.0,1714367764,1714367768,0,0
93.45300006866456,1379.6850433548548,0,True,2024-04-29 05:40:11.881,192.54990724033289,2024-04-29 05:40:01,discard,94,3222.41416405087,2024-04-29T12-40-11_FLAG_P_FID_94_OID_138g0_mbk-14-14-vehicle_1714369201_1714369211_94.jpg,386,mbk-14-14_1714369201.mp4,0.9995896220207214,,,1นก1502,1412,0.8529791235923767,mbk-14-14-vehicle_1714369201.mp4,0.9978772985169092,1นก1502,van,0.3256004069764662,mbk-14-14-vehicle,2005,white,mbk-14-14-vehicle_1714369201.mp4,0.7098644375801086,th-10,1708.5,193.0,1714369211,1714369304,0,10
4.999000072479248,1578.4419333019475,0,True,2024-04-29 05:42:02.410,204.0358620607757,2024-04-29 05:40:01,bike,978,1608.797831990093,2024-04-29T12-42-02_FLAG_P_FID_978_OID_155g0_mbk-14-14-vehicle_1714369201_1714369322_978.jpg,414,mbk-14-14_1714369201.mp4,0.9492372274398804,,,สก2394,1482,0.9967468976974488,mbk-14-14-vehicle_1714369201.mp4,0.998462898192196,ลก2394,tuktuk,0.7663750644542673,mbk-14-14-vehicle,2033,yellow,mbk-14-14-vehicle_1714369201.mp4,0.9999995231628418,th-10,1757.5,207.0,1714369322,1714369326,0,2
260.0920000076294,1626.4197768632655,2,True,2024-04-29 05:42:06.889,208.37340228258947,2024-04-29 05:45:01,toyota,1014,9329.81150037912,2024-04-29T12-42-06_FLAG_P_FID_1014_OID_156g0_mbk-14-14-vehicle_1714369201_1714369326_1014.jpg,407,mbk-14-14_1714369201.mp4,0.998969793319702,economy,,ฮภ7006,1365,0.873028039932251,mbk-14-14-vehicle_1714369201.mp4,0.999990999549803,ธก7006,pickup,0.5745544939573698,mbk-14-14-vehicle,2047,white,mbk-14-14-vehicle_1714369501.mp4,0.914815068244934,th-10,1706.0,204.5,1714369326,1714369586,2,14
