lifetime,travel_displacement,ymin,is_plate_valid,timestamp_precise,travel_trajectory,timestamp,car_brand,frame_no,travel_distance,image_name,ymax,true_video_name,province_confidence,purchasing_power,plate_image_name,plate_number,xmin,car_brand_confidence,original_video_name,plate_number_confidence,similarized_plate_number,vehicle_type,plate_color_confidence,camera,xmax,plate_color,video_name,vehicle_type_confidence,province,xmid,ymid,timestamp_unix,timestamp_unix_end,cluster_cross_list,cross_count,cluster_reverse_list,reverse_count
36.634000062942505,1.1710611979166288,0,False,2024-04-29 02:00:37.634,270.0,2024-04-29 02:00:01,discard,300,1.1710611979166288,2024-04-29T09-00-37_FLAG_P_FID_300_OID_1g0_mbk-14-13-vehicle-snapshot_1714356001_1714356037_300.jpg,808,mbk-14-13_1714356001.mp4,,,,,457,0.999648094177246,mbk-14-13-vehicle-snapshot_1714356001.mp4,,,bus,,mbk-14-13-vehicle-snapshot,2164,,mbk-14-13-vehicle-snapshot_1714356001.mp4,0.9618076086044312,,1310.5,404.0,1714356037,1714356073,[4],2,[],0
37.50999999046326,8.280653142313138,0,False,2024-04-29 02:01:52.614,81.86989764584347,2024-04-29 02:00:01,discard,900,8.280653142313138,2024-04-29T09-01-52_FLAG_P_FID_900_OID_1g1_mbk-14-13-vehicle-snapshot_1714356001_1714356112_900.jpg,791,mbk-14-13_1714356001.mp4,,,,,457,0.999298334121704,mbk-14-13-vehicle-snapshot_1714356001.mp4,,,bus,,mbk-14-13-vehicle-snapshot,2166,,mbk-14-13-vehicle-snapshot_1714356001.mp4,0.7395968437194824,,1311.5,395.5,1714356112,1714356149,"[15, 16]",4,[],0
37.50999999046326,1.65613062846266,0,False,2024-04-29 02:03:07.593,44.99999999999722,2024-04-29 02:00:01,discard,1500,1.65613062846266,2024-04-29T09-03-07_FLAG_P_FID_1500_OID_1g2_mbk-14-13-vehicle-snapshot_1714356001_1714356187_1500.jpg,805,mbk-14-13_1714356001.mp4,,,,,459,0.999477207660675,mbk-14-13-vehicle-snapshot_1714356001.mp4,,,bus,,mbk-14-13-vehicle-snapshot,2164,,mbk-14-13-vehicle-snapshot_1714356001.mp4,0.9764466285705566,,1311.5,402.5,1714356187,1714356224,[],0,[],0
37.50999999046326,4.828409013072746,0,False,2024-04-29 02:04:22.572,75.96375653207254,2024-04-29 02:00:01,discard,2100,4.828409013072746,2024-04-29T09-04-22_FLAG_P_FID_2100_OID_1g3_mbk-14-13-vehicle-snapshot_1714356001_1714356262_2100.jpg,798,mbk-14-13_1714356001.mp4,,,,,459,0.9533386826515198,mbk-14-13-vehicle-snapshot_1714356001.mp4,,,other,,mbk-14-13-vehicle-snapshot,2166,,mbk-14-13-vehicle-snapshot_1714356001.mp4,0.4559312164783478,,1312.5,399.0,1714356262,1714356299,[5],2,"[18, 19]",6
36.63499999046326,3.70322066486192,0,False,2024-04-29 02:05:37.635,71.56505117707688,2024-04-29 02:05:01,discard,300,3.70322066486192,2024-04-29T09-05-37_FLAG_P_FID_300_OID_1g0_mbk-14-13-vehicle-snapshot_1714356301_1714356337_300.jpg,808,mbk-14-13_1714356301.mp4,,,,,461,0.9996019005775452,mbk-14-13-vehicle-snapshot_1714356301.mp4,,,bus,,mbk-14-13-vehicle-snapshot,2164,,mbk-14-13-vehicle-snapshot_1714356301.mp4,0.7544175982475281,,1312.5,404.0,1714356337,1714356373,[],0,[],0
149.9579999446869,483.6610343179806,0,True,2024-04-29 02:08:45.063,180.4161847831665,2024-04-29 02:05:01,ford,1800,483.6610343179806,2024-04-29T09-08-45_FLAG_P_FID_1800_OID_1g1_mbk-14-13-vehicle-snapshot_1714356301_1714356525_1800.jpg,719,mbk-14-13_1714356301.mp4,0.5076724886894226,economy,,ขษ4425,152,0.812652051448822,mbk-14-13-vehicle-snapshot_1714356301.mp4,0.9945493727109094,ขษ4425,pickup,0.6770859956777052,mbk-14-13-vehicle-snapshot,1171,white,mbk-14-13-vehicle-snapshot_1714356301.mp4,0.840650200843811,th-47,661.5,359.5,1714356525,1714356674,[6],2,[0],2
2.7170000076293945,4.828409013072616,0,False,2024-04-29 02:10:01.000,345.9637565320732,2024-04-29 02:10:01,,0,4.828409013072616,,248,mbk-14-13_1714356601.mp4,,,,,1604,,mbk-14-13-vehicle-snapshot_1714356601.mp4,,,,,mbk-14-13-vehicle-snapshot,2084,,mbk-14-13-vehicle-snapshot_1714356601.mp4,,,1844.0,124.0,1714356601,1714356603,[],0,[],0
148.11899995803833,351.4139830258262,0,True,2024-04-29 02:49:58.203,358.6633410216709,2024-04-29 02:50:01,toyota,2400,351.4139830258262,2024-04-29T09-49-58_FLAG_P_FID_2400_OID_7g0_mbk-14-13-vehicle-snapshot_1714358701_1714358998_2400.jpg,545,mbk-14-13_1714358701.mp4,0.8802478313446045,economy,,ทฬ709,501,0.9997835755348206,mbk-14-13-vehicle-snapshot_1714358701.mp4,0.9998846904374808,ทฬ709,pickup,0.7731178747926752,mbk-14-13-vehicle-snapshot,1251,yellow,mbk-14-13-vehicle-snapshot_1714359001.mp4,0.9662070870399476,th-10,876.0,272.5,1714358998,1714359146,[8],3,[35],3
37.509000062942505,120.67045540705718,147,False,2024-04-29 03:16:52.614,268.3316625517067,2024-04-29 03:15:01,,900,120.67045540705718,,1412,mbk-14-13_1714360501.mp4,,,,,134,,mbk-14-13-vehicle-snapshot_1714360501.mp4,,,,,mbk-14-13-vehicle-snapshot,740,,mbk-14-13-vehicle-snapshot_1714360501.mp4,,,437.0,779.5,1714360612,1714360649,[29],2,[],0
37.348999977111816,1.6561306284626198,147,False,2024-04-29 03:18:07.433,224.9999999999986,2024-04-29 03:15:01,,1500,1.6561306284626198,,1409,mbk-14-13_1714360501.mp4,,,,,136,,mbk-14-13-vehicle-snapshot_1714360501.mp4,,,,,mbk-14-13-vehicle-snapshot,742,,mbk-14-13-vehicle-snapshot_1714360501.mp4,,,439.0,778.0,1714360687,1714360724,[],0,[61],3
