vehicle_type_confidence,true_video_name,timestamp_precise,plate_color,original_video_name,vehicle_type,car_brand,province,xmin,frame_no,lifetime,province_confidence,ymin,timestamp,ymax,plate_number_confidence,plate_number,xmax,similarized_plate_number,travel_trajectory,travel_distance,image_name,purchasing_power,plate_color_confidence,travel_displacement,video_name,car_brand_confidence,is_plate_valid,plate_image_name,camera,xmid,ymid,timestamp_unix,timestamp_unix_end,reverse_count,cross_count
0.954519748687744,mbk-14-12_1719799201.mp4,2024-07-01 02:04:40.442,white,mbk-14-12-vehicle_1719799201.mp4,pickup,toyota,th-10,1310,2238,280.92199993133545,0.9006151556968689,0,2024-07-01 02:00:01,412,0.9998447614604332,ฮฮ4001,2139,ธธ4001,209.45792653670887,4104.398655375556,2024-07-01T09-04-40_FLAG_P_FID_2238_OID_2g0_mbk-14-12-vehicle_1719799201_1719799480_2238.jpg,economy,0.7351549021133886,1131.0935722026911,mbk-14-12-vehicle_1719799201.mp4,0.8797520995140076,True,,mbk-14-12-vehicle,1724.5,206.0,1719799480,1719799760,1,0
0.7344049215316772,mbk-14-12_1719799800.mp4,2024-07-01 02:10:59.504,yellow,mbk-14-12-vehicle_1719799800.mp4,pickup,discard,,1046,478,8.476999998092651,0.7698891162872314,0,2024-07-01 02:10:00,337,0.7233764212555371,ท6407,1908,ท6407,195.10295313411973,1686.8017498984857,2024-07-01T09-10-59_FLAG_P_FID_478_OID_16g0_mbk-14-12-vehicle_1719799800_1719799859_478.jpg,,0.3210834814889504,1662.96504073971,mbk-14-12-vehicle_1719799800.mp4,0.6449301242828369,True,,mbk-14-12-vehicle,1477.0,168.5,1719799859,1719799867,0,0
0.523147702217102,mbk-14-12_1719800701.mp4,2024-07-01 02:25:11.518,white,mbk-14-12-vehicle_1719800701.mp4,sedan,mitsubishi,th-10,1301,86,26.992000102996823,0.9998345375061036,0,2024-07-01 02:25:01,358,0.9957877691228404,1ขต2614,1922,1ขด2614,198.8784486599823,1715.0304582467195,2024-07-01T09-25-11_FLAG_P_FID_86_OID_42g0_mbk-14-12-vehicle_1719800701_1719800711_86.jpg,economy,0.5107294780246106,1530.9572869221054,mbk-14-12-vehicle_1719800701.mp4,0.9999732971191406,True,,mbk-14-12-vehicle,1611.5,179.0,1719800711,1719800737,0,2
0.436034232378006,mbk-14-12_1719801901.mp4,2024-07-01 02:45:13.157,white,mbk-14-12-vehicle_1719801901.mp4,van,bmw,th-10,1348,99,142.3600001335144,0.9991604089736938,0,2024-07-01 02:45:01,372,0.9995962470290284,9กก6333,1982,9กก6333,195.3293359925236,2829.4987250143204,2024-07-01T09-45-13_FLAG_P_FID_99_OID_80g0_mbk-14-12-vehicle_1719801901_1719801913_99.jpg,,0.6184382388168096,1585.8261515714842,mbk-14-12-vehicle_1719801901.mp4,0.9996427297592164,True,,mbk-14-12-vehicle,1665.0,186.0,1719801913,1719802055,5,1
0.9521799087524414,mbk-14-12_1719802501.mp4,2024-07-01 02:56:50.050,white,mbk-14-12-vehicle_1719802501.mp4,sedan,toyota,,1032,874,2.4789998531341557,0.6870601773262024,0,2024-07-01 02:55:01,309,0.9799985353108006,ญพ8751,1690,ญพ8751,217.57473108157512,1373.1299249094263,2024-07-01T09-56-50_FLAG_P_FID_874_OID_106g0_mbk-14-12-vehicle_1719802501_1719802610_874.jpg,economy,0.403262745079249,1332.7684865116364,mbk-14-12-vehicle_1719802501.mp4,0.8383283019065857,True,,mbk-14-12-vehicle,1361.0,154.5,1719802610,1719802612,0,2
0.539647102355957,mbk-14-12_1719803401.mp4,2024-07-01 03:13:24.343,white,mbk-14-12-vehicle_1719803401.mp4,sedan,toyota,th-10,1125,1629,34.62899994850159,0.9978354573249816,0,2024-07-01 03:10:01,377,0.9827473669730338,2ขฌ9745,1804,2ขณ9745,207.44947837857043,2415.5241067056777,2024-07-01T10-13-24_FLAG_P_FID_1629_OID_24g0_mbk-14-12-vehicle_1719803401_1719803604_1629.jpg,economy,0.509833181225383,1526.8096319131737,mbk-14-12-vehicle_1719803401.mp4,0.9999972581863404,True,,mbk-14-12-vehicle,1464.5,188.5,1719803604,1719803638,0,1
0.3963370025157928,mbk-14-12_1719803701.mp4,2024-07-01 03:15:37.750,white,mbk-14-12-vehicle_1719803701.mp4,pickup,discard,th-10,1463,296,54.34500002861023,0.7451333403587341,0,2024-07-01 03:15:01,405,0.946984154593722,ฮย1626,2062,ธย1626,202.58508402585795,2717.1480422828854,2024-07-01T10-15-37_FLAG_P_FID_296_OID_29g0_mbk-14-12-vehicle_1719803701_1719803737_296.jpg,,0.3722263282793871,1780.734001978003,mbk-14-12-vehicle_1719803701.mp4,0.7323554754257202,True,,mbk-14-12-vehicle,1762.5,202.5,1719803737,1719803791,1,8
0.6863468885421753,mbk-14-12_1719803701.mp4,2024-07-01 03:17:10.964,yellow,mbk-14-12-vehicle_1719803701.mp4,taxi,toyota,th-10,999,1042,2.358999967575073,0.5624361038208008,0,2024-07-01 03:15:01,278,0.6446173055747161,32258,1809,32258,195.74448944552293,1243.656294436838,2024-07-01T10-17-10_FLAG_P_FID_1042_OID_37g0_mbk-14-12-vehicle_1719803701_1719803830_1042.jpg,economy,0.5549595604521297,1238.6113391454116,mbk-14-12-vehicle_1719803701.mp4,0.8888395428657532,False,,mbk-14-12-vehicle,1404.0,139.0,1719803830,1719803832,0,0
0.9235731363296508,mbk-14-12_1719804301.mp4,2024-07-01 03:25:31.990,white,mbk-14-12-vehicle_1719804301.mp4,sedan,honda,th-10,1043,250,28.99400019645691,0.9492918252944946,0,2024-07-01 03:25:01,302,0.8570516001962738,5กท2134,1844,5กท2134,194.26037232991493,2209.2499860047296,2024-07-01T10-25-31_FLAG_P_FID_250_OID_47g0_mbk-14-12-vehicle_1719804301_1719804331_250.jpg,economy,0.5137008301325848,1597.3635326204767,mbk-14-12-vehicle_1719804301.mp4,0.5433213114738464,True,,mbk-14-12-vehicle,1443.5,151.0,1719804331,1719804359,0,0
0.8612383604049683,mbk-14-12_1719804301.mp4,2024-07-01 03:26:39.491,white,mbk-14-12-vehicle_1719804301.mp4,pickup,toyota,th-10,1053,790,16.276000022888184,0.9991052746772766,0,2024-07-01 03:25:01,281,0.9988697107282763,6กษ1140,1751,6กษ1140,199.3963166704744,1390.9759034198644,2024-07-01T10-26-39_FLAG_P_FID_790_OID_57g0_mbk-14-12-vehicle_1719804301_1719804399_790.jpg,economy,0.4546410698041662,1191.8641823480684,mbk-14-12-vehicle_1719804301.mp4,0.9815748333930968,True,,mbk-14-12-vehicle,1402.0,140.5,1719804399,1719804415,0,3
