is_plate_valid,travel_distance,vehicle_type_confidence,lifetime,ymin,plate_number,xmin,province_confidence,similarized_plate_number,plate_number_confidence,xmax,image_name,purchasing_power,province,camera,travel_displacement,timestamp,car_brand,travel_trajectory,frame_no,original_video_name,ymax,plate_color_confidence,vehicle_type,car_brand_confidence,plate_color,plate_image_name,timestamp_precise,true_video_name,video_name,xmid,ymid,timestamp_unix,timestamp_unix_end,reverse_count,cross_count
True,1257.083150729316,0.4881115555763244,1.0,0,3ศ245,646,0.9062747955322266,3ค245,0.3459326493650329,1470,2024-04-28T09-03-42_FLAG_P_FID_1781_OID_5g0_mbk-14-13-vehicle_1714269601_1714269822_1781.jpg,,,mbk-14-13-vehicle,1253.1410917180128,2024-04-28 02:00:01,discard,199.77267985462103,1781,mbk-14-13-vehicle_1714269601.mp4,337,0.4012503069379096,taxi,0.9893618226051332,yellow,,2024-04-28 02:03:42.704,mbk-14-13_1714269601.mp4,mbk-14-13-vehicle_1714269601.mp4,1058.0,168.5,1714269822,1714269823,0,0
False,959.7957474140662,,1.2400000095367432,0,,498,,,,1409,,,,mbk-14-13-vehicle,946.3638192452422,2024-04-28 02:10:01,,195.429231671158,1457,mbk-14-13-vehicle_1714270201.mp4,325,,,,,,2024-04-28 02:13:02.035,mbk-14-13_1714270201.mp4,mbk-14-13-vehicle_1714270201.mp4,953.5,162.5,1714270382,1714270383,1,0
False,1384.8187600749573,0.937009871006012,1.6389999389648438,0,32225,578,0.9386388659477234,32225,0.4369427675643021,1442,2024-04-28T09-14-58_FLAG_P_FID_2387_OID_6g0_mbk-14-13-vehicle_1714270201_1714270498_2387.jpg,,,mbk-14-13-vehicle,1371.344664059381,2024-04-28 02:15:01,discard,198.8836508584942,2387,mbk-14-13-vehicle_1714270201.mp4,358,0.4772967150043714,sedan,0.9903871417045592,white,,2024-04-28 02:14:58.283,mbk-14-13_1714270201.mp4,mbk-14-13-vehicle_1714270501.mp4,1010.0,179.0,1714270498,1714270499,0,0
True,1216.9673721806296,0.9781609773635864,1.3989999294281006,0,ส00382,503,0.7762811183929443,ล00382,0.5000133935174301,1395,2024-04-28T09-17-47_FLAG_P_FID_1341_OID_14g0_mbk-14-13-vehicle_1714270501_1714270667_1341.jpg,,th-10,mbk-14-13-vehicle,1208.7348556139652,2024-04-28 02:15:01,discard,198.29451827198469,1341,mbk-14-13-vehicle_1714270501.mp4,351,0.1114424219570737,pickup,0.9716792702674866,yellow,,2024-04-28 02:17:47.719,mbk-14-13_1714270501.mp4,mbk-14-13-vehicle_1714270501.mp4,949.0,175.5,1714270667,1714270668,0,0
True,1558.5176903781753,0.999829888343811,3.7170000076293945,0,ข1721,571,0.8307328224182129,ข1721,0.5357488474771759,1548,2024-04-28T09-19-56_FLAG_P_FID_2368_OID_17g0_mbk-14-13-vehicle_1714270501_1714270796_2368.jpg,economy,,mbk-14-13-vehicle,1503.7615948215782,2024-04-28 02:20:01,toyota,200.0860329612063,2368,mbk-14-13-vehicle_1714270501.mp4,370,0.6416792577397373,pickup,0.7437862753868103,white,,2024-04-28 02:19:56.043,mbk-14-13_1714270501.mp4,mbk-14-13-vehicle_1714270801.mp4,1059.5,185.0,1714270796,1714270799,0,0
False,1176.6512199591466,0.8312472105026245,2.11899995803833,0,3247,601,0.8125913739204407,3247,0.5168261421062935,1442,2024-04-28T09-20-12_FLAG_P_FID_96_OID_19g0_mbk-14-13-vehicle_1714270801_1714270812_96.jpg,,,mbk-14-13-vehicle,1167.345968228836,2024-04-28 02:20:01,discard,195.8348626339978,96,mbk-14-13-vehicle_1714270801.mp4,316,0.2392390177322659,taxi,0.87672358751297,white,,2024-04-28 02:20:12.121,mbk-14-13_1714270801.mp4,mbk-14-13-vehicle_1714270801.mp4,1021.5,158.0,1714270812,1714270814,0,0
False,1430.9931180099186,0.7570391297340393,1.6399998664855957,0,12465,534,0.9874187111854552,12465,0.448014362700596,1424,2024-04-28T09-24-15_FLAG_P_FID_2049_OID_22g0_mbk-14-13-vehicle_1714270801_1714271055_2049.jpg,,,mbk-14-13-vehicle,1420.139497859216,2024-04-28 02:20:01,discard,199.66018036815737,2049,mbk-14-13-vehicle_1714270801.mp4,407,0.1949625385733682,taxi,0.9632608294487,white,,2024-04-28 02:24:15.894,mbk-14-13_1714270801.mp4,mbk-14-13-vehicle_1714270801.mp4,979.0,203.5,1714271055,1714271056,0,0
False,5827.343561635676,,85.61999988555908,0,,608,,,,1637,2024-04-28T09-25-56_FLAG_P_FID_450_OID_23g0_mbk-14-13-vehicle_1714271101_1714271156_450.jpg,,,mbk-14-13-vehicle,1614.0375856423825,2024-04-28 02:25:01,,199.2763132813729,450,mbk-14-13-vehicle_1714271101.mp4,391,,,,,,2024-04-28 02:25:56.349,mbk-14-13_1714271101.mp4,mbk-14-13-vehicle_1714271101.mp4,1122.5,195.5,1714271156,1714271241,0,5
False,26657.833804147405,,105.09099984169006,0,,1154,,,,2072,2024-04-28T09-26-10_FLAG_P_FID_566_OID_25g0_mbk-14-13-vehicle_1714271101_1714271170_566.jpg,,,mbk-14-13-vehicle,2054.826349616582,2024-04-28 02:25:01,,215.86412430843268,566,mbk-14-13-vehicle_1714271101.mp4,461,,,,,,2024-04-28 02:26:10.865,mbk-14-13_1714271101.mp4,mbk-14-13-vehicle_1714271101.mp4,1613.0,230.5,1714271170,1714271275,0,0
True,2770.3032427625635,0.9930219054222108,48.50600004196167,0,อก5,1182,0.9988265633583068,อก5,0.9999640796417146,1859,2024-04-28T10-18-12_FLAG_P_FID_1543_OID_22g0_mbk-14-13-vehicle_1714274101_1714274292_1543.jpg,,th-10,mbk-14-13-vehicle,1748.473195681384,2024-04-28 03:15:01,discard,210.91110708260285,1543,mbk-14-13-vehicle_1714274101.mp4,480,0.6435828232389414,pickup,0.7175187468528748,white,,2024-04-28 03:18:12.952,mbk-14-13_1714274101.mp4,mbk-14-13-vehicle_1714274101.mp4,1520.5,240.0,1714274292,1714274340,3,4
