is_plate_valid,travel_distance,vehicle_type_confidence,lifetime,ymin,plate_number,xmin,province_confidence,similarized_plate_number,plate_number_confidence,xmax,image_name,purchasing_power,province,camera,travel_displacement,timestamp,car_brand,travel_trajectory,frame_no,original_video_name,ymax,plate_color_confidence,vehicle_type,car_brand_confidence,plate_color,plate_image_name,timestamp_precise,true_video_name,video_name,xmid,ymid,timestamp_unix,timestamp_unix_end,cluster_cross_list,cross_count,cluster_reverse_list,reverse_count
False,257.8037434436287,0.9999518394470216,261.12800002098083,2,,308,,,,1383,2024-04-28T09-19-58_FLAG_P_FID_2400_OID_3g0_mbk-14-12-vehicle-snapshot_1714270501_1714270798_2400.jpg,,,mbk-14-12-vehicle-snapshot,257.8037434436287,2024-04-28 02:20:01,discard,335.2975697722287,2400,mbk-14-12-vehicle-snapshot_1714270501.mp4,503,,pickup,0.9988462924957277,,,2024-04-28 02:19:58.762,mbk-14-12_1714270501.mp4,mbk-14-12-vehicle-snapshot_1714270801.mp4,845.5,252.5,1714270798,1714271059,[],0,[15],6
True,92.51383463541674,0.429912656545639,74.97900009155273,0,327722,1641,0.9139863848686218,327722,0.9986276453309988,2100,2024-04-28T09-27-30_FLAG_P_FID_1200_OID_4g0_mbk-14-12-vehicle-snapshot_1714271101_1714271250_1200.jpg,,th-10,mbk-14-12-vehicle-snapshot,92.51383463541674,2024-04-28 02:25:01,discard,180.0,1200,mbk-14-12-vehicle-snapshot_1714271101.mp4,103,0.3605871926398781,pickup,0.990184247493744,yellow,,2024-04-28 02:27:30.084,mbk-14-12_1714271101.mp4,mbk-14-12-vehicle-snapshot_1714271101.mp4,1870.5,51.5,1714271250,1714271324,[7],3,[],0
False,1.1710611979166288,0.8394219279289246,37.46999979019165,0,,282,,,,1908,2024-04-28T09-28-45_FLAG_P_FID_1800_OID_3g0_mbk-14-12-vehicle-snapshot_1714271101_1714271325_1800.jpg,,,mbk-14-12-vehicle-snapshot,1.1710611979166288,2024-04-28 02:25:01,discard,270.0,1800,mbk-14-12-vehicle-snapshot_1714271101.mp4,1374,,truck,0.9999629259109496,,,2024-04-28 02:28:45.064,mbk-14-12_1714271101.mp4,mbk-14-12-vehicle-snapshot_1714271101.mp4,1095.0,687.0,1714271325,1714271362,[],0,[],0
False,3.703220664861884,0.8378762006759644,36.230000019073486,0,,282,,,,1905,2024-04-28T09-29-58_FLAG_P_FID_2400_OID_3g1_mbk-14-12-vehicle-snapshot_1714271101_1714271398_2400.jpg,,,mbk-14-12-vehicle-snapshot,3.703220664861884,2024-04-28 02:30:01,discard,198.43494882292143,2400,mbk-14-12-vehicle-snapshot_1714271101.mp4,1367,,truck,0.999988317489624,,,2024-04-28 02:29:58.802,mbk-14-12_1714271101.mp4,mbk-14-12-vehicle-snapshot_1714271401.mp4,1093.5,683.5,1714271398,1714271434,[],0,[],0
False,2.618572444354069,0.9170532822608948,36.634000062942505,0,,282,,,,1908,2024-04-28T09-30-37_FLAG_P_FID_300_OID_3g2_mbk-14-12-vehicle-snapshot_1714271401_1714271437_300.jpg,,,mbk-14-12-vehicle-snapshot,2.618572444354069,2024-04-28 02:30:01,discard,296.5650511770791,300,mbk-14-12-vehicle-snapshot_1714271401.mp4,1372,,truck,0.9999855756759644,,,2024-04-28 02:30:37.634,mbk-14-12_1714271401.mp4,mbk-14-12-vehicle-snapshot_1714271401.mp4,1095.0,686.0,1714271437,1714271473,[],0,[],0
False,18.773539160780786,0.9064007997512816,37.508999824523926,0,,282,,,,1908,2024-04-28T09-31-52_FLAG_P_FID_900_OID_3g3_mbk-14-12-vehicle-snapshot_1714271401_1714271512_900.jpg,,,mbk-14-12-vehicle-snapshot,18.773539160780786,2024-04-28 02:30:01,discard,273.57633437499754,900,mbk-14-12-vehicle-snapshot_1714271401.mp4,1372,,truck,0.9999860525131226,,,2024-04-28 02:31:52.613,mbk-14-12_1714271401.mp4,mbk-14-12-vehicle-snapshot_1714271401.mp4,1095.0,686.0,1714271512,1714271549,[],0,[],0
False,3.312261256925401,0.8585044741630554,37.50999999046326,2,,280,,,,1905,2024-04-28T09-33-07_FLAG_P_FID_1500_OID_3g4_mbk-14-12-vehicle-snapshot_1714271401_1714271587_1500.jpg,,,mbk-14-12-vehicle-snapshot,3.312261256925401,2024-04-28 02:30:01,discard,224.9999999999986,1500,mbk-14-12-vehicle-snapshot_1714271401.mp4,1377,,truck,0.999964475631714,,,2024-04-28 02:33:07.593,mbk-14-12_1714271401.mp4,mbk-14-12-vehicle-snapshot_1714271401.mp4,1092.5,689.5,1714271587,1714271624,[],0,[],0
False,0.0,0.910187840461731,37.50999999046326,0,,282,,,,1908,2024-04-28T09-34-22_FLAG_P_FID_2100_OID_3g5_mbk-14-12-vehicle-snapshot_1714271401_1714271662_2100.jpg,,,mbk-14-12-vehicle-snapshot,0.0,2024-04-28 02:30:01,discard,0.0,2100,mbk-14-12-vehicle-snapshot_1714271401.mp4,1377,,truck,0.9999794960021972,,,2024-04-28 02:34:22.572,mbk-14-12_1714271401.mp4,mbk-14-12-vehicle-snapshot_1714271401.mp4,1095.0,688.5,1714271662,1714271699,[2],3,[],0
False,1.1710611979166288,0.925983726978302,36.71499991416931,0,,282,,,,1908,2024-04-28T09-40-37_FLAG_P_FID_300_OID_1g0_mbk-14-12-vehicle-snapshot_1714272001_1714272037_300.jpg,,,mbk-14-12-vehicle-snapshot,1.1710611979166288,2024-04-28 02:40:01,discard,270.0,300,mbk-14-12-vehicle-snapshot_1714272001.mp4,1374,,truck,0.9999741315841676,,,2024-04-28 02:40:37.715,mbk-14-12_1714272001.mp4,mbk-14-12-vehicle-snapshot_1714272001.mp4,1095.0,687.0,1714272037,1714272073,[],0,[],0
False,2.618572444353968,0.5210762023925781,37.47000002861023,0,,282,,,,1905,2024-04-28T09-41-52_FLAG_P_FID_900_OID_1g1_mbk-14-12-vehicle-snapshot_1714272001_1714272112_900.jpg,,,mbk-14-12-vehicle-snapshot,2.618572444353968,2024-04-28 02:40:01,discard,243.43494882291972,900,mbk-14-12-vehicle-snapshot_1714272001.mp4,1377,,motorbike,0.99989652633667,,,2024-04-28 02:41:52.694,mbk-14-12_1714272001.mp4,mbk-14-12-vehicle-snapshot_1714272001.mp4,1093.5,688.5,1714272112,1714272149,[],0,[],0
